SampleID,Abditibacteriota,Acetothermia,Acidobacteriota,Actinobacteriota,Armatimonadota,Bacteroidota,Bdellovibrionota,CK-2C2-2,Caldatribacteriota,Caldisericota,Calditrichota,Campilobacterota,Chloroflexi,Cloacimonadota,Coprothermobacterota,Cyanobacteria,Dadabacteria,Deferrisomatota,Deinococcota,Dependentiae,Desulfobacterota,Dictyoglomota,Elusimicrobiota,FCPU426,Fermentibacterota,Fibrobacterota,Firmicutes,Fusobacteriota,Gemmatimonadota,Halanaerobiaeota,Hydrogenedentes,Hydrothermae,LCP-89,Latescibacterota,MBNT15,Margulisbacteria,Marinimicrobia_(SAR406_clade),Methylomirabilota,Myxococcota,NB1-j,NKB15,Nitrospirota,PAUC34f,Patescibacteria,Planctomycetota,Proteobacteria,SAR324_clade(Marine_group_B),Spirochaetota,Sumerlaeota,Sva0485,Synergistota,TA06,Thermotogota,Unclassified,Verrucomicrobiota,WOR-1,WPS-2,WS1,WS2,WS4,Zixibacteria,acid_accumulation,acid_base_balance,ammonia_toxicity,biogas_quality,buffer_capacity
3-33,0.0,0.047508472448851514,0.01578385841596586,0.016976277143215764,0.005679678674532446,0.11789255679678674,0.0,0.0,0.00637002635872976,0.02808459897075436,0.0005648299234341659,0.009570729258190034,0.032728756118990836,0.019455252918287938,0.0,0.0,0.0,0.0,0.0,0.00015689720095393497,0.12247395506464165,0.0,0.0,0.0,0.0,0.0006903476841973139,0.044998117233588555,0.007028994602736287,0.00021965608133550898,0.0,0.004769674908999624,0.0,0.0,0.0,0.0,0.0,0.00037655328228944395,0.0,0.0015375925693485628,0.0,0.0007531065645788879,0.0,0.0,0.001412074808585415,0.00564829923434166,0.09021589054851262,0.026484247521024226,0.011673151750972763,0.0014434542487762017,0.0,0.023848374544998118,0.0007217271243881009,0.31027990460650184,0.010072800301242626,0.03235220283670139,0.0,0.0020396636124011547,0.00018827664114472197,0.0,0.0,0.0,0,0,0,0,0
3-34,0.0,0.0,0.0,0.027931146476128613,0.0007381381204050902,0.38678437509226726,0.0,0.0,0.002716348283090732,0.00011810209926481443,0.0,0.0,0.0030706545808851754,0.09781806371608255,0.0,0.0,0.0,0.0,0.0,0.0,0.0035135374531282296,0.0,0.0,0.0,0.0,0.00017715314889722164,0.41480409814284447,0.0,0.0,0.0,0.00020667867371342526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010924444181995335,0.0006200360211402758,0.0011810209926481443,0.0020077356875018455,0.02480144084561103,0.0004133573474268505,0.0,0.020549765272077712,0.0,0.00605273258732174,8.857657444861082e-05,0.003631639552393044,0.0,0.0,0.0016829549145236057,0.0,0.0,0.0,0,0,0,0,0
3-4,0.0,0.0,0.005429934452934104,0.010549586937129115,0.004731800023271148,0.21665438467207074,0.0006205639374781833,0.0006593491835705697,0.00031028196873909164,0.005429934452934104,0.0,0.0,0.034867936237055426,0.16347981227940891,0.0,0.0,0.0,0.0,0.0,0.0,0.05080867238102626,0.0,0.0010859868905868208,0.0,0.008687895124694566,0.00023271147655431874,0.25183260287786524,0.000426637707016251,0.00038785246092386456,0.0,0.001357483613233526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007369196757553427,0.0,0.0,0.000504208199201024,0.0,0.0006205639374781833,0.004305162316254897,0.13753248264360238,0.003645813132684327,0.04739557072489625,0.0,0.0,0.015242601714307876,0.0,0.012876701702672303,0.008106116433308769,0.00996780824574332,0.0,0.00023271147655431874,0.001279913121048753,0.0,0.0,0.0,0,0,0,0,0
3-5,0.0,0.0,0.004441709255344767,0.011264816846386428,0.0017659807882696064,0.2518395633211142,0.00032108741604901936,0.0008027185401225484,0.001926524496294116,0.003103845021807187,0.0007492039707810451,0.0004013592700612742,0.007920156262542477,0.2084124903004843,0.0,0.0,0.0,0.0,0.0,5.3514569341503226e-05,0.05311321007144195,0.0,0.0,0.0,0.0,0.0,0.15869745538222782,0.0005886602627565355,0.0002140582773660129,0.0,0.004040349985283493,0.0,0.0,0.0,0.0,0.0,0.0017124662189281032,0.0,0.0,0.0,0.0,0.0,0.0,0.0008829903941348032,0.004067107269954245,0.11136381879966821,0.005752816204211596,0.026944585663446874,0.0,0.0002408155620367645,0.03895860648061435,0.0009365049634763064,0.06935488186658818,0.0014984079415620902,0.025686993283921548,0.0,0.00037460198539052256,0.002568699328392155,0.0,0.0,0.0,0,0,0,0,0
3-6,0.0,0.0,0.0,0.0029314300280397654,0.000212422465799983,0.37917410145296965,0.0,0.0,0.007307332823519416,0.0,0.0,0.0,0.004800747727079616,0.003271305973319738,0.0,0.0,0.0,0.0,0.0,0.0,0.013510068824878919,0.0,0.0,0.0,0.04843232220239613,0.0009771433426799217,0.4798623502421616,0.0001699379726399864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006797518905599456,0.0018693176990398504,0.00637267397399949,0.0012320503016399014,0.0287620018693177,0.0,0.0,0.009049197043079276,8.49689863199932e-05,0.0,0.0,0.010536154303679157,0.0,0.0,0.0007647208768799389,0.0,0.0,0.0,0,0,0,0,0
3-7,0.0,0.00045885961310889465,0.02052793006013476,0.013282778274204845,0.01193034994083126,0.14009708503393145,0.0012316758036080857,0.001956190982201077,0.0024150505953099716,0.015818581399280315,0.0,0.0004105586012026952,0.04419542589417248,0.18475137054121285,0.0,0.0,0.0,0.0,0.0,0.00036225758929649577,0.06199434878160697,0.0,0.0,0.0,0.0,9.660202381239887e-05,0.1544666360760258,0.000169053541671698,0.000676214166686792,0.0,0.0034535223512932598,0.0,0.0,0.0,0.0,0.0,0.0005554616369212935,0.0,0.0004105586012026952,0.0,0.0,0.0,0.0,0.002221846547685174,0.005554616369212935,0.09976574009225493,0.007462506339507812,0.1296157654502862,0.001787137440529379,0.0,0.006424034583524525,0.0,0.02813533943536117,0.014635206607578428,0.0425531914893617,0.0,0.000338107083343396,0.0015697828869514817,0.0,0.0006520636607336924,2.4150505953099716e-05,0,0,0,0,0
3-8,0.0,0.0,0.006717478361968738,0.0034879214571760754,0.008009301123885803,0.18503208026525428,0.0003444860698445507,0.000990397450803083,0.001033458209533652,0.007621754295310684,0.0,0.0003444860698445507,0.2372217198467037,0.15161693149033287,0.0,0.0,0.0,0.0,0.0,8.612151746113767e-05,0.03815183223528398,0.0,0.0003014253111139818,0.0,0.0,0.0024544632476424235,0.16798001980794902,0.0006028506222279636,0.0,0.0,0.0016793695904921844,0.0,0.0,0.0,0.0,0.0,0.001980794901606166,0.0,0.0003875468285751195,0.0,0.0,0.0003014253111139818,0.0,0.002282220212720148,0.0021530379365284416,0.03599879429875554,0.0023683417301812856,0.04465400680359988,0.0003444860698445507,0.0,0.026697670412952675,0.0,0.05778753821642337,0.0031864961460620934,0.007621754295310684,0.0,0.0,0.0005597898634973948,0.0,0.0,0.0,0,0,0,0,1
3-9,0.0,0.0,0.0,0.0034552097199014417,0.00022657112917386503,0.2726783539607466,0.0,0.0,0.00011328556458693251,0.0,0.0,0.0,0.0,0.11240760146138379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001982497380271319,0.5652949672887932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010478914724291258,0.0,0.00033985669376079754,0.0,0.007448525871590813,0.0,0.0,0.011810020108187715,0.0,0.02347843326064176,0.0,0.0015010337307768558,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0
4-1,0.0,0.0,0.0,0.045672805969476316,0.0,0.1852386212493519,0.0,0.0,0.02565432043102865,0.0,0.0,0.0001352600374219437,0.001262427015938141,0.027029464144818414,0.0,0.0005861268288284226,0.0,0.0,0.0002479767352735634,0.0,0.002119073919610451,0.0,0.0,0.0,0.0,0.00045086679140647894,0.6036430036745644,0.00015780337699226762,0.0,0.00031560675398453525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006537568475393945,0.0004057801122658311,0.08442480669086319,0.0,0.004689014630627381,0.0,0.0,0.010685542956333552,0.0,0.004711557970197705,0.0,0.0019161838634775355,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
4-10,0.0,0.0012580414581844174,0.015039313795568263,0.022558970693352394,0.0062902072909220876,0.031136526090064332,0.0007719799857040744,0.0,0.009378127233738385,0.0065475339528234455,0.0,0.0004002859185132237,0.002487491065046462,0.3302072909220872,0.13984274481772696,0.0,0.0,0.0,0.0,0.00020014295925661186,0.007748391708363117,0.0,0.0,0.0,0.00017155110793423873,0.0008291636883488206,0.23230879199428162,0.0006576125804145819,0.0,0.0,0.0025160829163688348,0.0005718370264474624,0.0,0.0,0.0,0.0,0.0006290207290922087,0.0,0.0007147962830593281,0.0,0.0,0.0,0.0,0.012437455325232308,0.0022301644031451034,0.12151536812008577,0.0008005718370264474,0.0032022873481057897,2.8591851322373122e-05,0.0,0.014295925661186561,0.0,0.026933523945675483,0.0,0.0012580414581844174,0.0,0.0,0.0050321658327376695,0.0,0.0,0.0,0,0,0,0,0
4-11,0.0,0.04198815100578672,0.023456875172223755,0.021424634885643428,0.010195646183521631,0.131337834114081,0.00034444750620005513,0.0005511160099200882,0.002893359052080463,0.016395701295122623,0.0,0.0,0.010264535684761641,0.1638536786993662,0.0,0.0,0.0,0.0,0.0,0.0,0.060967208597409756,0.0,0.0,0.0,0.00048222650868007716,0.0,0.12034995866629926,0.00013777900248002206,0.0016533480297602646,0.0,0.006234499862220998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002755580049600441,0.0,0.0,0.0,0.0,0.0008955635161201433,0.010264535684761641,0.1975406448057316,0.004512262331220722,0.07143841278589143,0.00024111325434003858,0.00020666850372003307,0.003513364563240562,0.00044778175806007165,0.08342518600165334,0.00017222375310002756,0.013226784238082117,0.0,0.0,0.0013089005235602095,0.0,0.0,0.0,0,0,0,0,0
4-12,0.0,0.0,0.0,0.0011461505714379277,0.0008514261387824606,0.210727969348659,0.0,0.0,0.004027900579624717,0.0,0.0,0.0,0.0007204375020466975,0.005632511379637817,0.0,0.0,0.0,0.0,0.0,0.010020630710285883,0.002259553983691915,0.0,0.0,0.0,0.0,0.00039296591020728953,0.7198808003405704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024560369387955595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00026197727347152634,0.0,0.0,0.02429839211448407,0.0,0.0,0.007728329567410027,0.0,0.0,0.0,0.009594917640894653,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0
4-13,0.0,0.0,0.0005152278452026563,0.007728417678039844,0.0,0.1807877261277765,0.0,0.00020036638424547745,0.008444011907487978,0.008415388138310052,0.0,0.00031486146095717883,0.3172658575681246,0.04974811083123426,0.0,0.0,0.0,0.0,0.000658346691092283,0.0,0.010075566750629723,0.0,0.00048660407602473096,0.0,0.0,0.0,0.20005152278452026,0.0006869704602702084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024587817723837876,0.0,0.0,0.0,0.0,0.0,0.0,0.0008873368445156859,0.0012021983054728647,0.009016487291046486,0.012079230593084498,0.02444469887794825,0.00014311884588962676,0.0,0.053097091825051526,0.0,0.06712273872223494,0.0,0.017460499198534464,0.0,0.0,0.004579803068468056,0.0,0.0,0.0,0,0,0,0,0
4-14,0.0,0.0,0.0,0.005166852216608147,0.0,0.21352516342667924,0.0,0.0,0.000856384345294168,0.0,0.0,0.0,0.0005138306071765008,0.06508521024235676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6524221403899403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002569153035882504,0.0,0.0,0.0005423767520196397,0.0,0.0,0.017841340526961832,0.0,0.042391025092061316,0.0,0.0011703919385686963,0.0,0.0,0.00022836915874511148,0.0,0.0,0.0,0,1,1,0,0
4-15,0.0,0.0,0.007681053401609363,0.014497572654119838,0.001197047283367693,0.27126421493649,0.0,0.00019950788056128217,0.007980315222451287,0.002327591939881625,0.0,0.00013300525370752144,0.009609629580368425,0.11228968544257498,0.0,0.0006982775819644876,0.0,0.0,0.0,0.007115781073352398,0.13034514863337102,0.0,0.0,0.0,0.0,0.002660105074150429,0.20306577109795837,0.0004322670745494447,0.00019950788056128217,0.0,0.00275985901443107,0.0,0.0,0.0,0.0,0.0,0.00013300525370752144,0.0,0.0,0.0,0.0018953248653321806,0.0,0.0,0.0015295604176364967,0.00648400611824167,0.06846445434594667,0.0014963091042096163,0.017124426414843387,0.0022610893130278645,0.000365764447695684,0.05995211810866529,0.0,0.052869588348739775,0.00019950788056128217,0.011105938684578041,0.0,0.00019950788056128217,0.0012635499102214536,0.0,0.00019950788056128217,0.0,0,0,0,0,0
4-16,0.0,0.0,0.05012987012987013,0.008733766233766234,0.006006493506493507,0.1663961038961039,0.006103896103896104,0.0,0.006493506493506494,0.014967532467532468,0.0,0.00474025974025974,0.02237012987012987,0.09461038961038962,0.0,0.0,0.0,0.0,0.0,0.0,0.030551948051948052,0.0,0.0,0.0,0.0,0.0,0.27214285714285713,0.014642857142857143,0.0,0.0,0.0014285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016883116883116883,0.0,0.0,0.00512987012987013,0.0022402597402597403,0.07652597402597403,0.004675324675324675,0.014285714285714285,0.0005844155844155844,0.0,0.024253246753246752,0.0,0.001461038961038961,0.00016233766233766234,0.1687012987012987,0.0,0.00035714285714285714,0.0006168831168831169,0.0,0.0,0.0,0,0,0,0,0
4-17,0.0,0.0,0.0007411799584939224,0.013400533649570116,0.0018084790987251704,0.21965609249925883,0.0004150607767565965,0.0,0.003024014230655203,0.0,0.0,0.0008894159501927068,0.0010969463385710051,0.2073525051882597,0.0,0.00017788319003854134,0.0,0.0,0.0005336495701156241,0.00026682478505781203,0.007530388378298251,0.0,0.0,0.0,0.0025793062555588496,0.0005336495701156241,0.381589089831011,0.002520011858879336,0.0,0.0,0.001126593536910762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003261191817373258,0.0,0.0,0.0,0.0,0.0034983694040913132,0.0033797806107322857,0.10044470797509636,0.0007115327601541654,0.021019863622887637,0.0,0.0,0.011562407352505188,0.0,0.0006522383634746516,0.000563296768455381,0.012392528906018382,0.0,0.0,0.00020753038837829826,0.0,0.0,0.0,0,0,0,0,0
4-18,7.319572536963841e-05,0.0,0.0008051529790660225,0.019506660811008637,0.0011345337432293954,0.22072170985214465,0.00032938076416337287,0.0,0.00036597862684819204,0.007173181086224565,0.0,0.0036231884057971015,0.014236568584394671,0.16582491582491582,0.0,0.001976284584980237,0.0,0.0,0.0,0.00032938076416337287,0.019762845849802372,0.0,0.0,0.0,0.0,0.0005123700775874688,0.24242424242424243,0.010466988727858293,0.0,0.0,0.0006953593910115649,0.0,0.0,0.0,0.0,0.00021958717610891525,0.0,0.0,0.0,0.0,0.001244327331283853,0.00036597862684819204,0.0,0.008966476357780705,0.007173181086224565,0.14697701654223394,0.0005489679402722881,0.02905870297174645,0.0009881422924901185,0.0,0.02206851119894598,0.0,0.02719221197482067,0.004281949934123847,0.03842775581906017,0.00040257648953301127,0.0,0.001610305958132045,0.0,0.0005123700775874688,0.0,0,0,0,0,0
4-2,0.0,0.0,0.004708760128420731,0.021097691484482494,0.0009172909341079345,0.25540437242011926,0.0,0.00027518728023238036,0.0054425928757070785,0.005228558324415227,0.0,0.0,0.010029047546246752,0.1502522550068797,0.0,0.0,0.0,0.0,0.0,0.0,0.040177342913927536,0.0,0.0,0.0,0.0,0.0,0.28356520409723285,0.0,0.0,0.0,0.0016511236813942821,0.0,0.0,0.0,0.0,0.0,0.0017122764103348113,0.0,0.0002140345512918514,0.00027518728023238036,0.0,0.0,0.0,0.0009172909341079345,0.003974927381134383,0.06473016358354991,0.008225042042501147,0.006879682005809509,0.0,0.0002446109157621159,0.02739642256535698,0.0,0.09698822809967894,0.0,0.006971411099220302,0.0,0.0,0.0027212964378535392,0.0,0.0,0.0,0,0,0,0,0
4-21,0.0,0.0,0.010495094684006388,0.011727127538215833,0.0033310517910107233,0.31800136892539355,0.0010951403148528405,0.0,0.001049509468400639,0.008806753365274925,0.0,0.0009126169290440338,0.013871777321469313,0.10358202144649784,0.0,0.0003194159251654118,0.0,0.0,0.0004106776180698152,0.0,0.06479580196212639,0.0,0.0004563084645220169,0.0,0.0,0.0,0.15592060232717317,0.0024640657084188913,0.0,0.0,0.005977640885238421,0.0,0.0,0.00022815423226100844,0.0,0.0,0.0,0.0,0.0005932010038786219,0.0,0.000730093543235227,0.002235911476157883,0.0,0.01729409080538444,0.006114533424595026,0.194341775039927,0.0007757243896874287,0.018708647045402694,0.00018252338580880675,0.0025553274013232945,0.013689253935660506,0.0,0.00999315537303217,0.0015058179329226558,0.026328998402920373,0.0,0.0005475701574264203,0.0009582477754962354,0.0,0.0,0.0,0,0,0,0,0
4-22,0.0,0.0,0.0,0.0024397186191192615,0.0,0.339080226080592,0.0,0.0,0.0012605212865449517,0.0,0.0,0.0,0.0,0.015370227300451348,0.0,0.0,0.0,0.0,0.0,0.0,0.0014638311714715569,0.0,0.0,0.0,0.0,0.0002846338388972472,0.5764241857439109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028463383889724718,0.0,0.0039035497905908186,0.0,0.03716504696458342,0.0,0.0,0.008945634936770626,0.0,0.00016264790794128412,0.0,0.010653437970154108,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0
4-23,0.0,0.0,0.004371156396961293,0.023031472326058122,0.0026528397443627157,0.2634450741589292,0.0005124804051609791,0.0003014590618593995,0.0021403593392017362,0.00621005667430363,0.0,0.001235982153623538,0.17131918485469674,0.0962860243578922,0.0,0.0,0.0,0.0,0.0,0.0,0.020378632581695404,0.0,0.009646689979500784,0.0,0.0,0.00027131315567345955,0.19582780658386592,0.0011455444350657181,0.0,0.0,0.0027734233691064755,0.0,0.00021102134330157964,0.0,0.0,0.0,0.0,0.0,0.001205836247437598,0.0,0.00021102134330157964,0.0004823344989750392,0.0,0.0026226938381767755,0.011123839382611841,0.08377547329072713,0.0040094055227300135,0.01178704931870252,0.0001205836247437598,0.0,0.039370553478837576,0.0,0.03008561437356807,0.0028337151814783555,0.009767273604244543,0.0,0.0,0.0008440853732063186,0.0,0.0,0.0,0,0,0,1,0
4-24,0.0,0.0,0.011911879685415997,0.009290346318355333,0.0015177298440877524,0.3305891551303868,0.0,0.00036793450765763695,0.0012877707768017292,0.0024835579266890492,0.0,0.0,0.03904704962516672,0.05785770132916341,0.0,0.0,0.0,0.0,0.0,0.0,0.13489398886998114,0.0,0.0,0.00013797544037161386,0.0,0.0006898772018580693,0.2200708273927241,0.0019776479786597985,0.0,0.0,0.0034493860092903463,0.0,0.0,0.0,0.0,0.0,0.0009198362691440924,0.0,0.0,0.0,0.0,0.0,0.0,0.0020696316055742077,0.005840960309064986,0.08315319873062595,0.0016557052844593662,0.029756703306811388,0.00018396725382881847,0.00036793450765763695,0.029066826104953317,0.0,0.004921124039920894,0.0,0.025709423722577382,0.0,0.0005059099480292508,0.0002759508807432277,0.0,0.0,0.0,0,0,0,0,0
4-25,0.00015663547010220463,0.0,0.0013705603633942906,0.04495437991933273,0.003445980342248502,0.16047303911970867,0.0005482241453577162,0.0,0.009554763676234482,0.004777381838117241,0.0,0.0,0.012765790813329679,0.28464580804323136,0.0,0.0,0.0,0.0,0.0,0.005834671261307123,0.03042644006735325,0.0,0.0,0.0,0.0,0.0007440184829854721,0.16795238281708894,0.0,0.0,0.0,0.0030543916669929904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001957943376277558,0.0,0.0032110271370951954,0.006304577671613737,0.18357677095978384,0.0,0.011199436112307632,0.0,0.0,0.04769550064612131,0.0,0.0027411207267885812,0.0002741120726788581,0.008340838782942398,0.0,0.0035242980772996046,0.002232055448956416,0.0,0.0,0.0,0,0,0,0,0
4-26,0.0,0.0,0.003661797983953919,0.017568401563464307,0.002880065830076116,0.11894671878214359,0.0004937255708701913,0.0,0.04488788315161489,0.009751080024686278,0.0,0.00016457519029006376,0.001481176712610574,0.2994034149351985,0.043242131248714254,0.00032915038058012753,0.0,0.0,0.0,0.0,0.0010697387368854144,0.0,0.0,0.0,0.0,0.0,0.330384694507303,0.0005760131660152232,0.0,0.0,0.0017691832956181857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006171569635877391,0.0061715696358773916,0.0640197490228348,0.0,0.0002880065830076116,0.0,0.0,0.03246245628471508,0.0,0.008804772680518411,4.114379757251594e-05,0.004690392923266818,0.0,0.0,0.0062950010285949395,0.0,0.0,0.0,0,0,0,0,0
4-27,0.0,0.0,0.0,0.0,0.0,0.27010614141627504,0.0,0.0,0.006970481068807097,0.0,0.0,0.0,0.0001584200242910704,0.06600834345461266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6350530707081375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005280667476369013,0.0,0.0,0.0,0.005439087500660083,0.0,0.0,0.010719754977029096,0.0,0.002165073665311295,0.0,0.0026403337381845065,0.0,0.0,0.00021122669905476052,0.0,0.0,0.0,0,0,1,0,0
4-28,0.0,0.0,0.0,0.0010931845597104946,0.0002261761158021713,0.19104342581423403,0.0,0.0,0.004712002412545235,0.0,0.0,0.0,0.0,0.12929734620024125,0.0,0.0,0.0,0.0,0.0,0.0011308805790108565,0.0013193606755126659,0.0,0.0,0.0,0.02898823884197829,0.0,0.6192325090470446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00030156815440289503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015078407720144752,0.0033549457177322077,0.0,0.01221351025331725,0.0,0.0,0.004146562123039807,0.0,0.0,0.0,0.002450241254523522,0.0,0.0,0.00033926417370325695,0.0,0.0,0.0,0,1,1,0,0
4-29,0.0,0.0,0.005068018138170179,0.010478984872156384,0.0,0.3261441146210418,0.0,0.0,0.016728270395915103,0.007011393514460999,0.0,0.00034294859581602714,0.11858400335327515,0.05845368288686507,0.0,0.0,0.0,0.0,0.0,0.0009907403879129673,0.0644743360134131,0.0,0.0,0.0,0.0,0.00019052699767557063,0.23697747970887476,0.00011431619860534237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001524215981404565,0.0,0.0001524215981404565,0.0,0.0,0.00034294859581602714,0.0,0.00022863239721068474,0.006363601722364059,0.03303738139694395,0.00655412872003963,0.010555195671226612,0.0,0.0,0.06592234119574744,0.0,0.01737606218801204,0.00038105399535114126,0.01135540906146401,0.0,0.0004953701939564837,0.001524215981404565,0.0,0.0,0.0,0,0,0,0,0
4-3,0.0,0.0,0.0008535436778902755,0.03832116788321168,0.000559218271721215,0.2489404285377914,0.00029432540616906053,0.0,0.002472333411820108,0.00462090887685425,0.0,0.00111843654344243,0.011360960678125736,0.10101247939722156,0.0,0.0,0.0,0.0,0.0,0.010890040028255239,0.04294207676006593,0.0,0.0,0.0,0.0,0.0,0.16938427125029432,0.0009712738403578997,0.0,0.0,0.001707087355780551,0.0,0.0,0.0,0.0,0.0,0.0005297857311043089,0.0,0.0008535436778902755,0.0,0.0001765952437014363,0.0,0.0,0.0032375794678596655,0.015599246526960207,0.21097245114198257,0.01177301624676242,0.021809512597127385,0.0,0.00014716270308453026,0.06016011302095597,0.0,0.026312691311514008,0.0,0.01147869084059336,0.0,0.0,0.0015010595714622086,0.0,0.0,0.0,0,0,0,0,0
4-30,0.0,0.0,0.004647006255585344,0.047855227882037533,0.006255585344057194,0.2990616621983914,0.0016979445933869527,0.0,0.005004468275245755,0.02198391420911528,0.0,0.00022341376228775692,0.019213583556747096,0.07171581769436998,0.0,0.0,0.0,0.0,0.00035746201966041106,0.0,0.07234137622877569,0.0,0.0,0.0,0.0,0.0012957998212689901,0.1777479892761394,0.00044682752457551384,0.0,0.0,0.0028596961572832885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003127792672028597,0.0,0.0,0.0,0.0,0.0028596961572832885,0.005004468275245755,0.19597855227882038,0.0,0.03561215370866845,0.0,0.0,0.008087578194816801,0.0,0.0036639857015192136,0.0007149240393208221,0.011751563896336014,0.0,0.0007149240393208221,0.0025915996425379803,0.0,0.0,0.0,0,0,0,0,0
4-31,0.0,0.0,0.0,0.00037210686909280345,0.00026047480836496244,0.35926918210910175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09756642107613306,0.0,0.0,0.0,0.0,0.0,0.0,0.0017861129716454567,0.0,0.0,0.0,0.0,0.0013767954156433727,0.5018233236585548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00037210686909280345,0.0,0.0,0.02604748083649624,0.0,0.0,0.006809555704398303,0.0,0.0,0.0,0.00431643968147652,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1
4-32,0.0,0.0,0.02461119381711064,0.020398466947515126,0.001425358715276678,0.2184916537328561,0.00022172246682081658,0.0005067942098761521,0.001171961610338602,0.009375692882708815,0.0,0.0003484210192898546,0.013461721199835292,0.26546514206075195,0.0,0.0005701434861106712,0.0,0.0,0.0,0.0007601913148142282,0.06540812771214088,0.0,0.0,0.00012669855246903803,0.0,0.0009819137816350447,0.15099299990497608,0.0011086123341040829,0.0015203826296284564,0.0,0.0009819137816350447,0.0,0.0,0.0,0.0,0.0,0.0006968420385797092,3.167463811725951e-05,0.0,0.0,0.00022172246682081658,0.0,0.0,0.0017737797345665327,0.01352507047606981,0.08444458522061385,0.005384688479934117,0.03569731715815147,0.003167463811725951,0.00044344493364163317,0.018307940831775997,0.0,0.03810458965506319,3.167463811725951e-05,0.01859301257483133,0.0,0.00044344493364163317,0.0012036362484558615,0.0,0.0,0.0,0,0,0,0,0
4-32',0.0,0.0,0.0,0.13923416198877306,0.0,0.302759957230687,0.0,0.0,0.0,0.0,0.0,0.00013365410318096765,0.0,0.0001169473402833467,0.0,0.00048449612403100775,0.0,0.0,0.0,3.3413525795241913e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.3943798449612403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3413525795241913e-05,0.0,0.15772854851643944,0.0,0.0012697139802191927,0.0,0.0,0.00040096230954290296,0.0,0.0,0.003424886394012296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,1
