SampleID,Season,substrate_type,HRT_d,T_C,Q_total_Tpy,substrate_avg_pH,substrate_avg_ALK,substrate_avg_VS,substrate_avg_COD,substrate_avg_sCOD,substrate_avg_TC,substrate_avg_Protein,substrate_avg_Lipid,substrate_avg_TVFAs,substrate_avg_HAc,substrate_avg_HPro,BAC_F::009E01-B-SD-P15,BAC_F::Acholeplasmataceae,BAC_F::Aminicenantales,BAC_F::Anaerolineaceae,BAC_F::Anaerovoracaceae,BAC_F::Atopobiaceae,BAC_F::Bacteroidales_UCG-001,BAC_F::Bacteroidetes_vadinHA17,BAC_F::Brachyspirales_Incertae_Sedis,BAC_F::Caldatribacteriaceae,BAC_F::Caldicoprobacteraceae,BAC_F::Chitinophagaceae,BAC_F::Christensenellaceae,BAC_F::Cloacimonadaceae,BAC_F::Comamonadaceae,BAC_F::Competibacteraceae,BAC_F::Coprothermobacteraceae,BAC_F::D8A-2,BAC_F::DTU014,BAC_F::Desulfotomaculales,BAC_F::Dethiobacteraceae,BAC_F::Dysgonomonadaceae,BAC_F::Fermentibacteraceae,BAC_F::Gracilibacteraceae,BAC_F::Hungateiclostridiaceae,BAC_F::Incertae_Sedis,BAC_F::Intrasporangiaceae,BAC_F::Kosmotogaceae,BAC_F::LD1-PA32,BAC_F::Lachnospiraceae,BAC_F::Lactobacillaceae,BAC_F::Lentimicrobiaceae,BAC_F::MBA03,BAC_F::Marinilabiliaceae,BAC_F::Methylophilaceae,BAC_F::Paludibacteraceae,BAC_F::Pedosphaeraceae,BAC_F::Peptostreptococcales-Tissierellales,BAC_F::Petrotogaceae,BAC_F::Prevotellaceae,BAC_F::Prolixibacteraceae,BAC_F::Rhodanobacteraceae,BAC_F::Rhodobacteraceae,BAC_F::Rhodocyclaceae,BAC_F::Rikenellaceae,BAC_F::Ruminococcaceae,BAC_F::SBR1031,BAC_F::SC-I-84,BAC_F::SJA-15,BAC_F::SJA-28,BAC_F::ST-12K33,BAC_F::Saprospiraceae,BAC_F::Sedimentibacteraceae,BAC_F::Smithellaceae,BAC_F::Spirochaetaceae,BAC_F::Synergistaceae,BAC_F::Syntrophomonadaceae,BAC_F::Syntrophorhabdaceae,BAC_F::Thermacetogeniaceae,BAC_F::UCG-010,BAC_F::W27,BAC_F::Williamwhitmaniaceae,BAC_F::Xanthomonadaceae,BAC_F::unidentified,ARC_F::Bathyarchaeia,ARC_F::Methanofastidiosaceae,ARC_F::Methanomassiliicoccaceae,ARC_F::Methanomethylophilaceae,ARC_F::Methanomicrobiaceae,ARC_F::Methanomicrobiales,ARC_F::Methanoregulaceae,ARC_F::Methanosaetaceae,ARC_F::Methanosarcinaceae,ARC_F::Methanospirillaceae,ARC_F::SCGC_AAA011-D5,ARC_F::unidentified
3-18,Winter,1S/HM/Aww,20.0,35.0,69497.0,5.6024109992936655,0.7388368202944011,20.17791803962761,33.37154841216167,1.0074607537015987,11.104462350892844,10.363001568413026,0.0,0.0166859001107961,0.008865562542268,0.0,0.0,0.0,0.0,0.0,1.4663029183616878,0.0,0.0,1.130710485891586,0.0,0.0,0.0,0.0,1.4520059599206943,2.2757395123706634,1.614062336729136,0.0,0.0,0.0,1.1411785932175584,0.0,0.0,1.0252276655565498,0.0,0.0,1.2434310855077972,0.0,0.0,0.0,0.0,1.1813895324764152,0.0,0.0,0.0,1.0420462777729904,0.0,0.0,0.0,0.0,1.5377582209674854,0.0,1.2663158926536546,0.0,0.0,1.3966902875533864,0.0,1.0406158745693839,0.0,0.0,0.0,0.0,0.0,0.0,1.2009785681392686,1.4268241602813563,0.0,1.1052850208936331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4440261416617024,1.0149198870121514,2.007719289735477,1.2595704428342978,0.0,1.449507058643229,0.0,0.0,2.359357535094729,0.0,2.181266977124829,0.0,2.155439626443766
4-18,Spring,1S/HM/Aww,20.0,35.0,69497.0,5.744342918923431,1.319373355684418,22.73241420492971,29.721808135602977,0.9029382563276116,11.878332014331551,10.568749730204182,2.907183763327913,0.3142870915291307,0.1495939393067326,0.0880764637322474,0.0,0.0,0.0,0.0,1.471756413868109,0.0,0.0,1.1219820396549298,0.0,0.0,0.0,0.0,1.4458226116765154,2.011245559704172,1.5347538487882557,0.0,0.0,0.0,1.1252070859632748,0.0,0.0,1.130943246773482,0.0,0.0,1.2263404392737252,0.0,1.077273273766373,0.0,0.0,1.2673927255629607,0.0,0.0,0.0,0.0,0.0,0.0,1.2233529860522399,0.0,1.275846928365436,1.3358070892922116,1.0787339866448522,0.0,0.0,1.4335583775515353,1.6053993698701665,1.056945333338671,0.0,0.0,0.0,0.0,0.0,1.0270281010960296,1.0728551084749578,0.0,0.0,1.2188303467749806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2841363339417475,1.059882141810039,1.992754640965303,1.1644212742891258,0.0,1.7362505407209436,0.0,1.3726128615855995,2.6531527690447256,0.0,2.051747098629532,0.0,0.0
1-19,Summer,FW,33.0,38.0,21295.0,3.75,,153.67,102.41,34.5,0.0,20.191,8.28,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,1.0491005403466696,0.0,0.0,0.0,0.0,1.3856808628333146,0.0,1.1929640886894557,0.0,0.0,0.0,0.0,0.0,1.0684118569907481,0.0,0.0,1.8341045612519218,0.0,0.0,2.107463567622559,1.0048749139052477,0.0,0.0,0.0,1.5887168513443226,1.0280210362789974,1.062670586033551,0.0,0.0,0.0,0.0,0.0,1.7571169489069862,0.0,0.0,0.0,0.0,0.0,0.0,1.7144924842446856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0472912196609943,0.0,0.0,1.3176586669026873,1.5461586744674407,0.0,1.585066802193656,0.0,1.2752775824920655,0.0,0.0,1.3529517706152798,0.0,0.0,0.0,1.7273606897689486,3.019547793575928,0.0,0.0,0.0,0.0,0.0,0.0,1.6139426316049652
2-19,Fall,FW,33.0,38.0,21295.0,5.51,2.91,44.42,129.82,53.0,15.4,17.762,4.98,15.66,5.49,6.23,0.0,1.0361429537473372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3581612343693592,0.0,1.3919601581747734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7547873822471407,0.0,0.0,2.4130930757726072,0.0,0.0,0.0,0.0,1.1174790929141307,0.0,1.3256924545539814,0.0,0.0,0.0,0.0,0.0,1.6263416511793205,0.0,0.0,0.0,0.0,0.0,0.0,2.0361504736723703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0310260420504498,0.0,0.0,0.0,1.3472555002807025,0.0,1.0181867680219407,0.0,0.0,0.0,0.0,1.2760934693890211,0.0,0.0,0.0,2.380627978413799,2.8227666545259407,0.0,0.0,1.0431403947298574,0.0,0.0,0.0,1.2634213772467877
3-19,Winter,FW,33.0,38.0,21295.0,5.32,2.9175,40.72,68.53,24.5,5.15,19.17,0.0,1.96,1.03,0.17,0.0,1.3413673592003859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4831234720869764,0.0,0.0,0.0,0.0,0.0,1.323557648077287,0.0,0.0,2.086265489354953,0.0,0.0,2.435627256393323,0.0,0.0,0.0,0.0,0.0,0.0,1.1301871978055036,0.0,0.0,0.0,1.0926888516992515,0.0,1.2951447395034907,1.0102577523383116,0.0,0.0,0.0,0.0,0.0,1.797024987931898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1993757267831948,0.0,0.0,1.0543885221265796,1.012520381855972,0.0,1.1730845618986365,0.0,1.3552149508829556,0.0,0.0,1.1806242845562573,0.0,0.0,0.0,2.0188548262795765,2.7720136854262023,0.0,0.0,0.0,0.0,0.0,0.0,2.2119860834642897
1-20,Summer,FW+Fww+Aww,38.0,38.0,84678.0,5.64,3.824,37.98,111.12,84.6,11.56,15.318,3.43,0.0,0.0,0.0,0.0,1.2638717099106882,0.0,0.0,1.1223488257536756,0.0,0.0,0.0,0.0,0.0,1.2116687758475366,0.0,0.0,0.0,0.0,0.0,0.0,1.0258636092674855,1.2926753319181075,0.0,1.6399503835389866,1.4566829402721673,0.0,0.0,2.2058001153427416,1.1901494877895027,0.0,0.0,0.0,1.1342114912907098,0.0,0.0,1.0937828425484968,1.0375009743916825,0.0,1.0398767650192529,0.0,1.1821732343929554,0.0,0.0,0.0,0.0,0.0,0.0,1.582828357281415,0.0,0.0,0.0,0.0,0.0,1.7518361053002673,0.0,0.0,0.0,0.0,0.0,1.6651968812066185,0.0,0.0,1.0065852169127187,1.8223395464329115,0.0,0.0,1.0370238526401414,0.0,0.0,1.0669766312032194,0.0,2.7009013137085254,0.0,0.0,2.4977527698794817,0.0,0.0,0.0,1.4466060079249947
2-20,Fall,FW+Fww+Aww,38.0,38.0,84678.0,5.91,0.9628,29.75,105.48,57.6,13.25,10.894,3.77,17.01,3.88,0.47,0.0,1.052452666687755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1559785708148602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6153403188028759,0.0,1.5995026090217312,1.8476499885864017,0.0,0.0,2.060063096581757,1.0466995972916808,0.0,0.0,0.0,1.2362244292339988,0.0,0.0,1.4384099850312753,1.1343251347633847,0.0,1.0335640019484893,0.0,1.9278190043394419,0.0,0.0,0.0,0.0,0.0,0.0,1.2412790770521858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3738436489582249,0.0,0.0,1.0233731683391312,1.7273018475912094,0.0,0.0,1.170533857215759,0.0,0.0,1.3624551163235523,1.2915524754270424,2.735184405222918,0.0,0.0,1.985534415287432,1.7523351234777242,1.5770194581443335,0.0,1.5861302903951764
3-20,Winter,FW+Fww+Aww,38.0,38.0,84678.0,5.775,2.3934,33.864999999999995,108.3,71.1,12.405,13.106,3.6,0.0,0.0,0.0,0.0,1.3593241417963848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0049012439494234,0.0,1.1320902725798399,0.0,0.0,0.0,0.0,0.0,1.5274970628218825,0.0,1.1013942981676565,1.4602572174428612,0.0,0.0,2.435834899875154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3003493461968274,0.0,0.0,1.1044011355826269,0.0,1.468987823598783,0.0,0.0,0.0,0.0,0.0,0.0,1.0698752024630263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2193384140913972,0.0,0.0,0.0,1.0711903557783926,0.0,0.0,0.0,2.1489957229920655,0.0,0.0,1.3951427205192162,0.0,0.0,1.5680274308375781,0.0,2.8319503982937055,0.0,0.0,1.1483974128004326,1.957211880661161,0.0,0.0,1.9068798946503411
1-21,Summer,(HM)1SC,13.0,34.0,17605.0,5.87,0.507,9.27,27.56,0.5,0.69,4.265,0.82,0.73,0.37,0.21,0.0,0.0,0.0,1.0528510996028022,0.0,0.0,0.0,1.3533618482692966,0.0,0.0,0.0,0.0,1.187955214413583,1.7188720740208947,1.4399804877133935,0.0,0.0,0.0,1.9467797280680326,0.0,0.0,0.0,0.0,0.0,1.1172578452840942,0.0,0.0,0.0,0.0,0.0,0.0,1.7533463434919907,0.0,0.0,0.0,1.1369327711302308,1.0864854971481197,0.0,0.0,0.0,0.0,0.0,0.0,1.1830777805926247,0.0,0.0,1.2380224235688948,0.0,0.0,1.0818086754405212,0.0,1.0818086754405212,0.0,1.543789012248086,1.1625940179166367,1.008325580533423,0.0,1.1431487471108452,0.0,0.0,0.0,1.7771800691879702,0.0,1.3829749090702006,0.0,2.2013690973394544,1.055805376854967,0.0,0.0,0.0,2.1725606584987083,2.4995263232534475,0.0,1.7735640173608762,0.0,1.2683080587391058
2-21,Fall,(HM)1SC,13.0,34.0,17605.0,6.38,0.2708,5.9,6.82,0.6,1.38,3.004,1.05,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3677958626238462,0.0,0.0,0.0,0.0,1.2276930541610158,1.4319856260862955,2.0172659711922467,0.0,0.0,0.0,1.9488782631848696,0.0,0.0,0.0,0.0,0.0,1.0106652045800664,0.0,0.0,0.0,0.0,0.0,0.0,1.4542545401324638,0.0,0.0,0.0,1.2303441018876173,1.2013229212367282,0.0,0.0,0.0,0.0,1.1504979475179797,0.0,1.277269434452762,0.0,0.0,1.0450967630354147,0.0,1.0292172594175684,0.0,0.0,0.0,0.0,1.4149229470578408,0.0,1.0144576359484343,0.0,1.0834599357120165,0.0,0.0,0.0,1.6555428961428997,0.0,1.4455354011941368,0.0,2.2311731960728904,1.2010887248545077,0.0,0.0,0.0,2.275795703656289,2.4753869566122892,0.0,1.619347091308759,0.0,0.0
3-21,Winter,(HM)1SC,13.0,34.0,17605.0,5.83,0.0549,23.97,37.33,0.6,7.91,13.82,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.428384716360885,0.0,0.0,0.0,1.1354777569304424,1.098689977392169,1.1917321491992952,1.7973727616483155,1.2902867495669563,0.0,0.0,1.6433166844774423,0.0,0.0,0.0,0.0,0.0,1.2947159469282965,0.0,0.0,0.0,0.0,1.0443069866225654,0.0,1.3594070846923443,0.0,0.0,0.0,1.5067240065914544,1.0548340892355605,0.0,0.0,0.0,0.0,1.1437021373235126,1.0373676855140561,1.4533771271718645,0.0,1.127677448030717,0.0,0.0,0.0,1.235953942143169,0.0,1.46953133654527,1.2180709465570103,1.2750436569638557,0.0,1.0473472137959503,0.0,1.0021232922042922,0.0,0.0,0.0,1.3628547590536295,1.1019531258150712,1.3218899050393713,0.0,2.0446596487911997,0.0,0.0,0.0,0.0,2.1560229541141753,2.5959624599538818,0.0,1.6036694230947255,0.0,1.6775806723934659
4-21,Spring,(HM)1SC,13.0,34.0,17605.0,6.27,0.5041,21.17,38.59,0.6,7.57,22.66,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1144069356806467,0.0,0.0,0.0,1.1257716224696361,1.154255709838915,1.6514351813591022,1.649150857651411,1.0852580780209202,0.0,0.0,1.6666735112514708,0.0,0.0,0.0,0.0,0.0,1.0798630903545672,0.0,0.0,0.0,0.0,0.0,0.0,1.4131637528667873,0.0,0.0,0.0,1.378783020977875,1.2146306223037255,0.0,0.0,0.0,0.0,0.0,1.0660099052657344,1.3852654893785497,1.8084397029892687,0.0,0.0,0.0,0.0,1.1855956722415417,0.0,1.4107321457763389,1.1209433269887683,1.3528157356381632,0.0,1.0816703989205665,0.0,1.096678796573275,0.0,0.0,1.2332940069064111,1.140664980915157,1.0834686934059057,1.3097987146689027,0.0,1.9855190837059595,0.0,0.0,0.0,0.0,2.500830069205747,2.2744603696626458,0.0,1.9369045349676444,1.164611645180944,0.0
1-22,Summer,FW+HM+Aww,35.0,31.0,17134.0,5.82,4.77,27.9,75.75,36.3,8.55,11.687,4.63,0.74,0.22,0.1,0.0,1.1144533797501788,0.0,0.0,1.158118433607561,0.0,1.1869616590317003,1.0755922896937002,0.0,0.0,0.0,0.0,1.5983417469909913,2.0211339983477514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2103402096000502,0.0,0.0,2.1331268883184378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.347182186260844,0.0,0.0,1.1107474055064928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8834288514698343,0.0,1.2210717853991866,0.0,1.326289312542087,1.1386473229916918,1.3765909375596328,0.0,0.0,1.0096039637061383,1.2473139579399182,0.0,0.0,1.1233599994434773,0.0,0.0,0.0,1.428622786506299,0.0,0.0,0.0,1.957773028364672,1.4943188334175008,2.9052885616956137,0.0,1.3252424768244124
2-22,Fall,FW+HM+Aww,35.0,31.0,17134.0,6.03,0.8525,32.08,85.01,11.2,8.17,12.644,0.38,8.91,3.63,2.15,0.0,1.3468909162715608,0.0,0.0,1.0827185662308962,0.0,1.082175713933812,1.2427103649626783,0.0,0.0,0.0,0.0,1.7755674225081963,1.5622645477324582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5329184164929017,0.0,0.0,2.2346039914505704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1333059091619944,0.0,1.5472427902885562,0.0,0.0,0.0,0.0,0.0,0.0,1.3204827006235733,0.0,0.0,0.0,0.0,0.0,1.7594837436090214,0.0,1.0533369726661301,0.0,1.2895075101443876,1.0970764276085552,1.339504186881188,0.0,0.0,0.0,0.0,0.0,0.0,1.1380065737413843,0.0,1.7022345998859516,0.0,1.2795461484744333,0.0,0.0,0.0,2.539537310107953,0.0,2.4106905669491967,0.0,1.909402223258716
3-22,Winter,FW+HM+Aww,35.0,31.0,17134.0,6.3,0.0,32.8,57.5,28.3,8.36,12.51,2.505,2.81,1.54,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.093378752435503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9617827176777909,0.0,0.0,1.7952039631123262,0.0,0.0,0.0,0.0,1.3599970310118825,1.1061790562494629,0.0,0.0,0.0,0.0,0.0,0.0,1.535096083934337,0.0,1.8041457129280793,0.0,0.0,0.0,0.0,1.4107667983897019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0703445526801223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0864018424873447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6499650812212048,0.0,2.106727103540262,0.0,2.9151249558328867
4-22,Spring,FW+HM+Aww,35.0,31.0,17134.0,6.41,3.79,31.08,60.63,29.8,20.03,13.07,4.3,1.72,1.24,0.33,0.0,1.2110471181959679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8196048868077317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9272723353964785,0.0,0.0,1.8136702999166383,0.0,0.0,0.0,0.0,1.136992442621659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6372170544661164,0.0,0.0,0.0,0.0,0.0,0.0,1.8050899178478979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2360188545771331,0.0,1.3646911662743018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3271751978877981,0.0,0.0,0.0,1.1712500136972432,1.0097488559104737,0.0,0.0,1.4503979100724174,2.0176242773746926,2.935721334646601,0.0,0.0
1-23,Summer,1SC/2SC,27.0,35.0,251394.0,5.1231981788971135,0.4975,20.815,39.595,1.8,5.75,10.444,1.62,0.895,0.585,0.155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.288032449717435,0.0,0.0,0.0,0.0,1.3214527251221095,1.5353175977386502,1.3551158264307483,0.0,0.0,0.0,1.1050768395955362,1.1195406915743524,0.0,1.289038332912483,0.0,1.2108784228430962,1.0717026064818733,0.0,0.0,1.0655304714154885,0.0,0.0,0.0,0.0,0.0,0.0,1.0820417706792418,1.3309095743718116,0.0,0.0,1.383200848679369,0.0,1.23897544173413,0.0,0.0,1.2642176463911505,0.0,0.0,2.1415452337425203,0.0,0.0,0.0,1.3594192017303337,0.0,1.341285184151273,0.0,1.2602046310652013,1.4425011312881033,1.2593974108596284,0.0,0.0,0.0,0.0,1.1767347922739446,0.0,1.3136908979312432,0.0,2.0715806748558228,1.3255418762329765,0.0,1.6439976963984688,0.0,1.4557552025918252,2.1733935756838543,1.1450542780199269,2.5019206337010598,0.0,1.2396504421837684
2-23,Fall,1SC/2SC/FW,27.0,35.0,297967.0,4.930866332730551,0.0734438635822087,36.09114549597775,60.55881184829192,8.557143911909709,17.88870760856068,12.760135102209304,3.757428809230552,0.8885042303342316,0.6607059170982021,0.1349915930287582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8800647476534766,1.0346128721761527,0.0,0.0,0.0,0.0,0.0,0.0,1.3763495471936649,0.0,0.0,0.0,0.0,0.0,1.0519374866347289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8481145458905275,0.0,0.0,1.2252671416454075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5521185170041303,0.0,0.0,0.0,0.0,0.0,1.195999149032228,0.0,1.33199480643768,1.1824299772538247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1313984359549156,1.180146512446944,0.0,1.6436113855283376,0.0,1.4119878894293207,2.464039949066887,1.2427071136968775,2.2535058099757017,0.0,0.0
3-23,Winter,1SC/2SC/FW,27.0,35.0,297967.0,4.58344482313256,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1870195220945605,0.0,0.0,0.0,1.0616091524320213,1.3679115693874109,1.7701595432268074,1.3068221887208915,0.0,0.0,0.0,1.0203503235879285,0.0,0.0,1.0465019145907326,0.0,0.0,1.1447253242963853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3038916063439192,0.0,0.0,0.0,1.3455403544610705,0.0,1.0298590625238409,0.0,0.0,1.1985426707499118,1.3638920181901106,0.0,2.35430769643049,0.0,0.0,0.0,0.0,1.2272424880327728,1.226738383392428,0.0,1.135933585007094,1.4227357046067668,1.0247053108204798,0.0,0.0,0.0,0.0,0.0,0.0,1.285878912562057,0.0,2.1486052712557,1.3493782187532513,0.0,1.7215556291011105,0.0,1.6376428499091777,2.430175457497942,1.038324329292559,2.135309176550996,0.0,1.0348223423844112
4-23,Spring,1SC/2SC/FW,27.0,35.0,297967.0,4.458966381757881,,38.30707719311199,54.57657311044511,7.267731997167471,28.010438236449,15.700269090201264,4.312017270368867,0.6131596787563723,0.3600504418274506,0.1434285675930556,0.0,0.0,0.0,0.0,0.0,1.1388476646490724,0.0,1.381127915457724,0.0,0.0,0.0,1.1178654298962234,1.733574611654671,1.7279052212558978,1.2648353893068718,0.0,0.0,0.0,1.0645338743343076,1.0419605472606397,0.0,1.0227835680681345,0.0,0.0,1.0851669134860782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1706554665967734,0.0,0.0,0.0,1.2655796293401418,0.0,1.3671870774506576,0.0,0.0,1.0531060956772935,1.4961145297749185,0.0,2.0018326116509284,0.0,0.0,0.0,1.2154629562895631,1.3469849564542655,1.1290268678823212,0.0,0.0,1.4086168529210685,1.04329042941458,0.0,0.0,0.0,0.0,1.0632822156452875,0.0,1.273316031564507,0.0,1.8299739298229625,0.0,0.0,1.1946806195618713,0.0,1.3882894125115925,2.856609240158752,0.0,1.9904781385085806,0.0,0.0
1-24,Summer,1S,34.0,36.0,39709.0,5.62,0.4909,23.67,36.19,1.7,5.06,4.569,4.68,1.0,0.15,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5489436614802436,0.0,0.0,0.0,0.0,1.614486549381729,1.631472581273086,1.3729272142425153,0.0,0.0,0.0,1.334748012599724,0.0,0.0,1.0203581485275122,0.0,0.0,1.1711052037120468,0.0,0.0,0.0,1.0334423348218158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2471751713841637,0.0,0.0,1.1442834610055233,1.0626687407685464,1.0820567080437884,1.2304057460320132,0.0,0.0,0.0,1.16555215394665,0.0,1.0567151802594954,1.9339447550650557,1.5126584890201116,1.234662450664189,1.2994849394545362,1.2124245989671234,0.0,0.0,0.0,0.0,0.0,1.6121667273049136,0.0,1.8189300376041646,0.0,0.0,0.0,0.0,2.5238981654775516,2.2904024154907336,0.0,1.9567868641572812,0.0,1.4740464093880201
2-24,Fall,1S,34.0,36.0,39709.0,5.16,0.0808,19.37,33.41,2.3,7.7,7.005,2.78,1.06,0.33,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4939233218846466,0.0,0.0,0.0,0.0,1.5222406375199455,1.5317883544014013,1.3738794728507977,0.0,0.0,0.0,1.1044752654420864,0.0,0.0,0.0,0.0,0.0,1.2572135239010584,0.0,0.0,0.0,1.0407778396380343,1.0728645505147316,0.0,1.0542972673400688,0.0,0.0,0.0,1.2024080351459359,0.0,0.0,0.0,1.0221929488529575,1.18760985039432,0.0,0.0,1.1362414386226547,1.0258113875487649,1.2377004120347113,0.0,0.0,0.0,0.0,0.0,0.0,1.210702902817325,1.8033429696442138,1.6038360197613621,1.1315777869636003,1.2518017963491486,1.2262726637852883,0.0,0.0,0.0,0.0,0.0,1.6161714431541572,0.0,1.994334468899381,1.178800442829441,0.0,0.0,0.0,2.2762618485966213,2.4321072720900996,0.0,2.004882060112766,0.0,1.4122767023634206
3-24,Winter,1S,34.0,36.0,39709.0,4.48,0.457,22.57,42.35,3.2,13.22,9.98,6.52,1.86,0.82,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.229891784133977,0.0,0.0,0.0,0.0,1.4452983048033092,1.8101456502885376,1.3761173379539269,0.0,0.0,0.0,1.3152045196450035,0.0,0.0,1.3933782644288513,0.0,0.0,1.2720240012249877,0.0,0.0,0.0,0.0,1.5231836413482278,0.0,1.0613039427595137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.06587535052588,0.0,0.0,0.0,1.1295787026024129,1.4093660991401866,0.0,0.0,0.0,0.0,1.0084004481789304,0.0,1.0703886851300055,2.0441751322363646,1.6981713731258121,1.189512235519167,1.0748456393335448,0.0,0.0,0.0,0.0,0.0,0.0,1.6310229807536398,0.0,1.9800746817914876,0.0,0.0,0.0,0.0,2.5546317088924737,2.035158880230228,0.0,1.9702076379588265,0.0,1.7259934008764548
1-25,Summer,2S,34.0,36.0,100200.0,6.23,1.8301,6.97,11.12,0.1,2.72,2.958,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2674653472160822,0.0,0.0,0.0,0.0,1.4304316016840422,1.9960065738424577,1.4466056741055626,1.0648881348520687,0.0,0.0,1.3703083245679535,0.0,0.0,0.0,0.0,0.0,1.063043100833791,0.0,1.4284026155822862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0183761317608881,0.0,0.0,1.4291644983043488,0.0,0.0,0.0,0.0,0.0,0.0,1.7975895331393605,0.0,0.0,1.1246826503806981,0.0,1.621648664099431,0.0,0.0,0.0,0.0,0.0,1.633503233184822,1.026690096080341,1.323325383850029,0.0,2.059211763433611,1.3287265587957475,0.0,0.0,1.06607985523048,2.8188916030919065,1.6403854850848512,0.0,1.1938672472302823,0.0,1.313606259110332
2-25,Fall,2SC,34.0,36.0,100200.0,6.37,0.2555,46.5,34.83,0.3,16.97,25.11,3.48,0.0,0.0,0.0,0.0,0.0,0.0,1.2558622005049138,0.0,0.0,0.0,1.5413385762752634,0.0,0.0,0.0,0.0,1.443014170630176,1.3521543681450243,1.2207576526557193,1.1641846498771165,0.0,0.0,1.2223342511268769,0.0,1.1929689795042715,0.0,0.0,0.0,1.1630903187447483,0.0,1.233509621823604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5099421702883826,0.0,0.0,1.159051112203742,1.0451461216724296,0.0,0.0,1.549436410592787,0.0,0.0,0.0,0.0,1.783195584607633,0.0,1.0913309322904636,0.0,0.0,0.0,1.4875791228836484,0.0,1.4867053609073775,0.0,2.025323509749625,1.1839797044493598,0.0,0.0,0.0,2.7568662832208037,2.0415533609556156,0.0,1.3604170466541985,0.0,1.099257859055758
