SampleID,Abditibacteriota,Acetothermia,Acidobacteriota,Actinobacteriota,Aenigmarchaeota,Armatimonadota,Asgardarchaeota,Bacteroidota,Bdellovibrionota,CK-2C2-2,Caldatribacteriota,Caldisericota,Calditrichota,Campilobacterota,Chloroflexi,Cloacimonadota,Coprothermobacterota,Crenarchaeota,Cryptomycota,Cyanobacteria,Dadabacteria,Deferrisomatota,Deinococcota,Dependentiae,Desulfobacterota,Dictyoglomota,Elusimicrobiota,Euryarchaeota,FCPU426,Fermentibacterota,Fibrobacterota,Firmicutes,Fusobacteriota,Gemmatimonadota,Hadarchaeota,Halanaerobiaeota,Halobacterota,Holozoa,Hydrogenedentes,Hydrothermae,Iainarchaeota,LCP-89,Latescibacterota,MBNT15,Margulisbacteria,Marinimicrobia_(SAR406_clade),Methylomirabilota,Micrarchaeota,Mollusca,Myxococcota,NB1-j,NKB15,Nanoarchaeota,Nitrospirota,PAUC34f,Patescibacteria,Planctomycetota,Proteobacteria,SAR324_clade(Marine_group_B),Spirochaetota,Sumerlaeota,Sva0485,Synergistota,TA06,Thermoplasmatota,Thermotogota,Unclassified,Verrucomicrobiota,Vertebrata,WOR-1,WPS-2,WS1,WS2,WS4,Zixibacteria,acid_accumulation,acid_base_balance,ammonia_toxicity,biogas_quality,buffer_capacity
3-2,0.0,0.0,0.0013695319423185257,0.008297752356400264,0.0,0.0009667284298718,0.0,0.20418110045919363,8.05607024893257e-05,0.0004028035124466,0.0033835495045515,0.0052767260130507,0.0,0.0,0.0191734471924589,0.2234753887053889,0.0,0.0060739922694643,0.0,0.0,0.0,0.0,0.0,0.0002014017562233,0.0341174575042287,0.0,0.0083380327076452,0.120283452972575,0.0,0.0,0.0002014017562233,0.3249013131394464,0.0,0.0,0.0,0.0,0.851555310141726,0.0,0.0010875694836058,0.0,0.0,0.0,0.0,0.0,0.0,0.0022154193184564,0.0,0.0,0.0,0.0002014017562233,0.0,0.0,0.0066261733848702,0.0,0.0,0.0001611214049786,0.0015709336985417256,0.04015951019092756,0.007854668492708999,0.0055989688230078,0.0002014017562233,0.0,0.028518488681220464,0.0,0.014632799558254975,0.0663014581487149,0.0012713555367999002,0.0095867235962293,0.0,0.0,0.0,0.0017320551035205,0.0,0.0,0.0,0,0,0,0,0
3-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0992965018716906,0.0,0.0,0.0041951723247706995,0.0,0.0,0.0,0.0,0.2144055763521359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028075384019619,0.0,0.0,0.0,0.0,0.0,0.0,0.6630308506518593,0.0,0.0,0.0,0.0,0.8073286052009452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006131405705434,0.0,0.0,0.0,0.0055505356912352,0.0,0.0,0.0048405834516586,0.0,0.0604525498142518,0.0,0.13231565665383446,0.004969665677036,0.0,0.0,0.0,0.0001936233380663,0.0,0.0,0.0,0,1,0,0,0
3-21,0.0,0.0,0.0094900406716026,0.016511975527513302,0.0,0.0028504884068548996,0.0,0.3046198769423246,0.0004866687523898,0.0,0.0009733375047797,0.0055619285987412,0.0,0.0044495428789931,0.01574721034518657,0.0274272604025442,0.0,0.0027596357280838,0.0,0.0,0.0004171446449056,0.0,0.0020857232245279998,0.0001042861612264,0.0517606980220381,0.0,0.0,0.17477692944531312,0.0001042861612264,0.0,0.0017381026871065,0.20019466750095213,0.0057357388674522,0.0004171446449056,0.0,0.0,0.7381105694048375,0.0,0.0011819098272324701,0.0,0.0,0.0,0.0,0.0,0.0,0.0006257169673584,0.0,0.0,0.0,0.0032328709980184002,0.0,0.0003128584836792,0.0,0.0022595334932387,0.0,0.0047971634164143,0.00723050717836347,0.26676400041713916,0.0016685785796224,0.0229081934160663,0.0004519066986477,0.0017033406333646,0.012027670594778234,0.0,0.0052433078833593,0.0025376299231758,0.079248605753373,0.0184238884833312,0.0,0.0,0.0006604790211005,0.0019119129558173,0.0,0.0004866687523898,0.0,0,0,0,0,0
3-22,0.0,0.0,0.0,0.007249466950959252,0.0,0.0,0.0,0.3126273394930086,0.0,0.0,0.0040748637763561996,0.0,0.0,0.0,0.0006159677801468001,0.0036958066808811998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006633499170812,0.0032693674484717,0.0,0.0,0.0032799293553677,0.0,0.0,0.0,0.6239279791518532,0.0,0.0,0.0,0.0,0.2754509902863627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0045486851456999,0.0001895285477375,0.0161099265576869,0.0,0.0020374318881780998,0.0,0.0,0.013124851930821677,0.0,0.0,0.0,0.7212690803582689,0.007865434731106201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1
3-23,0.0,0.0,0.0050657429135469,0.0048795023652547995,0.0,0.0030170968823332,0.0,0.17096882333221186,0.0,0.0007822103028271,0.0005959697545349,0.0023838790181397,0.0,0.0008194584124855,0.31552873691660016,0.1076470369128761,0.0,0.0,0.0,0.0002979848772674,0.0,0.0,0.0,0.0001862405482921,0.0084553208924644,0.0,0.0018996535925801,0.2131211482954988,0.0,0.0,0.000260736767609,0.1485454613178341,0.002234886579506,0.0,0.0,0.0,0.730166159606833,0.0,0.000521473535218,0.0,0.0,0.0,0.0,0.0001489924386337,0.0,0.0005959697545349,0.0,0.0060847179967236,0.0,0.000521473535218,0.0,0.0,0.0060067087916374,0.0006332178641933,0.0,0.0010056989607775697,0.002421127127798,0.10168733936752464,0.0036875628561849,0.0236153015234469,0.0,0.0,0.0409729206242781,0.0,0.033153912161635005,0.0379930718516033,0.016346855512926202,0.0069653965061268,0.0,0.0,0.0,0.0007822103028271,0.0,0.0,0.0,0,0,0,0,0
3-24,0.0,0.0,0.0039601056028159,0.0034467585802286,0.0,0.0,0.0,0.14923731299501036,0.0028600762687004,0.0005866823115283,0.0,0.0013933704898797,0.0,0.000146670577882,0.0149603989439715,0.1141830448811966,0.0,0.001935305501797,0.0,0.0,0.0,0.0,0.0,0.0,0.21523907304194684,0.0,0.0,0.1537185512855957,0.0,0.0,0.0013200352009386002,0.3080815488412983,0.0008066881783514,0.0,0.0,0.0,0.7488249930881935,0.0,0.0012466999119976,0.0,0.0,0.0,0.0,0.0,0.0,0.0024933998239953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019067175124669,0.0007333528894103,0.0482546201232024,0.0026400704018773,0.0862422997946608,0.0,0.0,0.020020533880902976,0.0,0.007464749792645799,0.0030067468465824997,0.0890097590879997,0.0162804341449102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
3-25,0.0,0.0,0.0007120905479348,0.041113859530769015,0.0,0.0022487069934786002,0.0,0.23079229443069885,0.0007870474477174999,0.0005246982984783,0.0131174574619592,0.0249606476276141,0.0,0.0,0.0152162506558721,0.209841840941458,0.0007870474477175,0.0,0.0,0.0001873922494565,0.0,0.0,0.0,0.0018364440446742,0.0252229967768528,0.0,0.0,0.2485529057652234,0.0,0.0,0.0001873922494565,0.13863278614796046,0.0,0.0,0.0,0.0,0.7043297059504505,0.0,0.00228618544337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006371336481523,0.0,0.0014991379956523002,0.0046473277865224,0.17869724908177254,0.0,0.0171276516003292,0.0,0.0,0.07390750318566791,0.0,0.0385505904144476,0.0034105389401092,0.0085667978698771,0.010156659920545,0.0,0.0,0.0008994827973914,0.0005621767483696,0.0,0.0,0.0,0,0,0,0,0
3-26,0.0,0.0,0.0033424114879919004,0.0343319303457943,0.0,0.0030948254518445,0.0,0.1410415119253926,0.0,0.0,0.030948254518445,0.0059420648675414,0.0,0.0003301147148634,0.0016505735743168539,0.1889906742593049,0.06288685318148049,0.0075308078502966,0.0,0.0,0.0,0.0,0.0020632169678962,0.0002063216967896,0.000536436411653,0.0,0.0,0.0191693290734824,0.0,0.0,0.0,0.3516134356688893,0.0017331022530329,0.0,0.0,0.0,0.8879507074395242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016918379136749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001237930180737,0.0,0.0004539077329371,0.0073037880663523996,0.09697119749112526,0.0029710324337705,0.002228274325328,0.0,0.0,0.03515721713295353,0.0,0.0661798265632131,0.0194767681769414,0.0191693290734821,0.0007014937690847,0.0,0.0,0.0,0.0042089626145084,0.0,0.0,0.0,0,0,0,0,0
3-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2556270096463003,0.0,0.0,0.0026412494258152,0.0,0.0,0.0,0.000200964630225,0.07883555351401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002296738631143,0.0,0.0,0.0,0.0,0.0,0.0,0.6353353238401408,0.0,0.0,0.0,0.0,0.8377796901893284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002870923288929,0.0006028938906752,0.0,0.0,0.0104214515388148,0.0,0.0,0.0115698208543866,0.0,0.1333907056798622,0.002612540192926,0.0288296041308085,0.0015215893431325,0.0,0.0,0.0,0.0001148369315571,0.0,0.0,0.0,0,0,0,0,0
3-28,0.0,0.0,0.0,0.0005936249838688001,0.0,0.0002839076009807,0.0,0.24550264550264317,0.0,0.0,0.004981287908117,0.0,0.0,0.0001032391276293,0.0002580978190734,0.08127500322622244,0.0,0.0007499062617172,0.0,0.0,0.0,0.0,0.0002839076009807,0.0011098206220157,0.0022196412440312003,0.0,0.0,0.1286089238845144,0.0,0.0092140921409214,0.0001290489095367,0.6153052006710472,0.0,0.0,0.0,0.0,0.8167979002624663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006968641114982,0.0,0.0051743532058492,0.0,0.0,0.0,0.0,0.0005999250093738,0.0,0.0,0.00023228803716608576,0.000154858691444,0.0031229836107883,0.0009033423667569287,0.0177055103884368,0.0,0.0,0.0119241192411921,0.0,0.047094113235845225,0.000154858691444,0.0010523074859543286,0.0037682281584718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0
3-29,0.0,0.0,0.0045196529934667,0.01377316054407125,0.0,0.0002998821891399,0.0,0.33032023133768507,0.0,0.0001927814073042,0.0185926957266785,0.0103030952125948,0.0,0.0014137303202312,0.08981471564742338,0.0589696904787401,0.0,0.0041958041958041,0.0,0.0001713612509371,0.0,0.0,0.0,0.0019063939166755,0.05732033843846949,0.0,0.0,0.1479895104895104,0.0,0.0002142015636714,0.0009639070365212,0.2076684159794305,0.0023776373567526,0.0003641426582414,0.0,0.0,0.8172202797202791,0.0,0.0004069829709756,0.0,0.0,0.0,0.0,0.0,0.0,0.0005355039091785,0.0,0.0,0.0,0.00019278140730422444,0.0,0.0,0.0119755244755244,0.0007497054728499,0.0,0.0017992931348394903,0.0045839134625676485,0.05059440933918598,0.007604155510335024,0.024311877476705,0.0,0.0,0.0742208418121444,0.0,0.016520979020978897,0.021955660276319802,0.0020979020979019,0.011588304594622874,0.0,0.0,0.0010067473492555998,0.0011352682874584,0.0001285209382028,0.0,0.0,0,0,0,0,0
3-3,0.0,0.0,0.0026473343379627,0.02073066427727697,0.0,0.0021178674703702,0.0,0.2363051358286118,0.0002850975440882,0.0007738361910968,0.0039099091760678995,0.0059870484258541,0.0,0.0,0.011485358204699399,0.1761902822465681,0.0,0.0051334702258726,0.0,0.0,0.0,0.0,0.0,0.0089194803079053,0.06659064065490879,0.0,0.0,0.24798610014215752,0.0,0.0,0.0003665539852563,0.15008349285219452,0.0,0.0,0.0,0.0,0.6868583162217651,0.0,0.0025658778967945,0.0,0.0,0.0,0.0,0.0,0.0,0.0006109233087606,0.0,0.0005528352550939,0.0,0.0005701950881765,0.0,0.0006923797499287,0.0021323645553625,0.0,0.0,0.0006516515293444999,0.0061499613081901425,0.1290677310308279,0.0217895980124627,0.020079012747932785,0.0,0.0004887386470085,0.08108988718282831,0.0,0.0101089875217185,0.0350262697022765,0.047227926078028296,0.014825072292591085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
3-30,0.0,0.0,0.0103092783505152,0.0602431932328826,0.0,0.0044673539518899005,0.0,0.19228125826063713,0.0015860428231560075,0.0,0.0071107586571503,0.0075865715040972,0.0,0.0,0.030848532910387503,0.105524715833994,0.0004493787998942,0.0,0.0,0.0,0.0,0.0,0.0,0.0002379064234734,0.0556172349986777,0.0,0.0,0.1297074058518829,0.0,0.0,0.000793021411578,0.1740153317472864,0.0,0.0,0.0,0.0,0.8411731765364681,0.0,0.0016124768702087,0.0,0.0,0.0,0.0,0.0,0.0,0.0004493787998942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000264340470526,0.0,0.007771609833465,0.0072429288924128,0.23399418450964354,0.000264340470526,0.0297647369812315,0.000264340470526,0.0,0.051810732223102895,0.0,0.0291194176116477,0.0060798308220987,0.0,0.007057890563044801,0.0,0.0,0.0010044937879989,0.0013481363996827001,0.0,0.0,0.0,0,0,0,0,0
3-31,0.0,0.0,0.0,0.0009973891871277,0.0,0.0,0.0,0.22024700049869278,0.0,0.0,0.0,0.0,0.0,0.0,0.0004106896652879,0.126316407052128,0.0,0.0003956478733926,0.0,0.0,0.0,0.0,0.0,0.0,0.0002346798087359,0.0,0.0,0.0006923837784371,0.0,0.0,0.0,0.6202587344891242,0.0,0.0,0.0,0.0,0.908011869436201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005280295696559,0.0001760098565519,0.0006160344979318,0.0,0.022265246853823396,0.0,0.0,0.004605591246443,0.0,0.0887240356083084,0.0,0.0026747578972235,0.0028454926809233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0
3-32,0.0,0.0,0.0521547502448575,0.011589944498856423,0.0,0.0017412123190769999,0.0,0.1795897268473146,0.0,0.0003536837523125,0.0013059092393078,0.0047067145500054,0.0,0.0013331156817933002,0.02614539122864228,0.29396561105669716,0.0001360322124279,0.0005833625014584,0.0,0.0,0.0,0.0,0.0,0.0005985417346827,0.04976058330612558,0.0,5.441288497116117e-05,0.1569245128923112,0.0,0.0,0.0002720644248558,0.13997714658830795,0.0049787789748612,0.0,0.0,0.0,0.8032901645082248,0.0,0.001605180106649,0.0,0.0,0.0,0.0,0.0,0.0,0.0010610512569376,0.0003264773098269,0.0,0.0,0.0,0.0,0.0,0.0,0.0003808901947981,0.0,0.0009794319294807612,0.004325824355206983,0.11385896180215081,0.001877244531505042,0.05348786592665087,0.002720644248558,0.0,0.023125476112743043,0.0,0.0382685800956714,0.01588856241157896,0.0011238250997324612,0.01009359016215,0.0,0.0,0.000190445097399,0.001224289911851,0.0,0.0,0.0,0,0,0,0,0
3-32',0.0,0.0,0.0,0.3513921561742907,0.0,0.0,0.0,0.1298409465959757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001755556335802,0.0,0.0041347317466719,0.0,0.0001404445068642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46627576278922545,0.0,0.0,0.0,0.0,0.7492940701895919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035296490520371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05031424458410816,0.0,0.0003160001404444,0.0,0.0,0.0004213335205926,0.0,0.1115369100443724,0.0,0.1246612728762112,0.0,0.007966922146026501,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,1
3-33,0.0,0.04750847244885147,0.015783858415965486,0.016976277143214896,0.0,0.0056796786745324,0.0007790588968526,0.11789255679678372,0.0,0.0,0.0063700263587296,0.0280845989707541,0.0005648299234341,0.009570729258189635,0.032728756118989774,0.0194552529182877,0.0,0.0074789654097848005,0.0,0.0,0.0,0.0,0.0,0.0001568972009539,0.12247395506464025,0.0,0.0,0.1535525085696478,0.0,0.0,0.0006903476841973,0.044998117233586696,0.0070289946027362,0.0002196560813355,0.0,0.0,0.7266282330944209,0.0,0.0047696749089995005,0.0,0.0,0.0,0.0,0.0,0.0,0.0003765532822894,0.0,0.0,0.0,0.0015375925693485,0.0,0.0007531065645788,0.07969772514802109,0.0,0.0,0.0014120748085852,0.005648299234341161,0.09021589054850973,0.0264842475210241,0.0116731517509722,0.0014434542487761,0.0,0.02384837454499767,0.0007217271243881,0.0255531318167653,0.310279904606501,0.0163831773657484,0.03235220283670048,0.0,0.0,0.0020396636124011,0.0001882766411447,0.0,0.0,0.0,0,0,0,0,0
3-34,0.0,0.0,0.0,0.0279311464761285,0.0,0.0007381381204049999,0.0,0.3867843750922647,0.0,0.0,0.0027163482830906,0.0001181020992648,0.0,0.0,0.0030706545808849,0.09781806371608251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035135374531281,0.0,0.0,0.2142946395101836,0.0,0.0,0.0001771531488972,0.4148040981428393,0.0,0.0,0.0,0.0,0.7632137948269396,0.0,0.0002066786737134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0081219542671498,0.0,0.0,0.0010924444181995073,0.0006200360211402,0.0011810209926481,0.0020077356875018,0.0248014408456108,0.0004133573474268,0.0,0.020549765272077303,0.0,0.0016243908534299,0.0060527325873215,0.012833797116744912,0.0036316395523929,0.0,0.0,0.0,0.0016829549145236,0.0,0.0,0.0,0,0,0,0,0
3-4,0.0,0.0,0.005429934452933787,0.0105495869371286,0.0,0.0047318000232709,0.0,0.21665438467206669,0.000620563937478173,0.0006593491835705,0.000310281968739,0.0054299344529338996,0.0,0.0,0.03486793623705457,0.16347981227940864,0.0,0.0034008347503475703,0.0,0.0,0.0,0.0,0.0,0.0,0.050808672381025356,0.0,0.0010859868905867,0.1936543515226464,0.0,0.0086878951246945,0.0002327114765543,0.25183260287786197,0.0004266377070162,0.0003878524609238,0.0,0.0,0.7725691760704881,0.0,0.0013574836132335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007369196757553,0.0,0.0,0.0005410418921007,0.000504208199201,0.0,0.0006205639374781,0.004305162316254573,0.13753248264359857,0.0036458131326841865,0.0473955707248956,0.0,0.0,0.0152426017143077,0.0,0.0292162621734424,0.0128767017026721,0.008724450024280801,0.0099678082457428,0.0,0.0,0.0002327114765543,0.0012799131210487,0.0,0.0,0.0,0,0,0,0,0
3-5,0.0,0.0,0.0044417092553445,0.011264816846385665,0.0020159032366446,0.0017659807882695,0.0,0.25183956332111035,0.000321087416049,0.0008027185401225,0.0019265244962938998,0.0031038450218070033,0.000749203970781,0.0004013592700612,0.007920156262541852,0.2084124903004834,0.0,0.013215365662447999,0.0,0.0,0.0,0.0,0.0,5.3514569341503226e-05,0.053113210071440264,0.0,0.0,0.27606674879605764,0.0,0.0,0.0,0.15869745538222482,0.0005886602627565,0.000214058277366,0.0,0.0,0.6510247508119598,0.0,0.0040403499852834,0.0,0.0,0.0,0.0,0.0,0.0,0.001712466218928,0.0,0.011983424795609699,0.0,0.0,0.0,0.0,0.0138873334079963,0.0,0.0,0.0008829903941347,0.0040671072699539,0.11136381879966495,0.0057528162042114,0.0269445856634465,0.0,0.0002408155620367,0.0389586064806139,0.0009365049634763,0.0283346399372829,0.069354881866588,0.004970241293560703,0.025686993283920753,0.0,0.0,0.0003746019853905,0.0025686993283920998,0.0,0.0,0.0,0,0,0,0,0
3-6,0.0,0.0,0.0,0.0029314300280395998,0.0,0.0002124224657999,0.0,0.37917410145296687,0.0,0.0,0.0073073328235191,0.0,0.0,0.0,0.0048007477270795,0.0032713059733194966,0.0,0.011828320378506101,0.0,0.0,0.0,0.0,0.0,0.0,0.0135100688248787,0.0,0.0,0.2291314633322068,0.0,0.0484323222023961,0.0009771433426799,0.47986235024215323,0.0001699379726399,0.0,0.0,0.0,0.65258533288273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0057451841838458,0.0,0.0,0.0006797518905598,0.0018693176990397002,0.0063726739739992004,0.0012320503016397999,0.028762001869317398,0.0,0.0,0.009049197043078896,8.49689863199932e-05,0.0385265292328488,0.0,0.0621831699898607,0.010536154303678897,0.0,0.0,0.0,0.0007647208768798,0.0,0.0,0.0,0,0,0,0,0
3-7,0.0,0.0004588596131088,0.0205279300601332,0.013282778274203301,0.0,0.0119303499408302,0.0,0.1400970850339244,0.0012316758036076993,0.001956190982201,0.0024150505953099,0.0158185813992794,0.0,0.0004105586012026,0.0441954258941703,0.1847513705412117,0.0,0.04713988843924301,0.0,0.0,0.0,0.0,0.0,0.0003622575892964,0.061994348781604695,0.0,0.0,0.2070436399431257,0.0,0.0,9.660202381239888e-05,0.1544666360760206,0.0001690535416716,0.0006762141666865999,0.0,0.0,0.6968172372306669,0.0,0.003453522351293099,0.0,0.0,0.0,0.0,0.0,0.0,0.0005554616369212,0.0,0.0,0.0,0.0004105586012026,0.0,0.0,0.0139997812534179,0.0,0.0,0.002221846547684398,0.005554616369212198,0.09976574009224949,0.0074625063395073,0.1296157654502847,0.0017871374405288997,0.0,0.006424034583523799,0.0,0.0207809252980421,0.0281353394353609,0.0288537344430793,0.0425531914893608,0.0,0.0,0.0003381070833433,0.0015697828869511992,0.0,0.0006520636607336,2.415050595309972e-05,0,0,0,0,0
3-8,0.0,0.0,0.0067174783619684,0.0034879214571759,0.0,0.0080093011238856,0.0,0.18503208026525161,0.0003444860698445,0.000990397450803,0.0010334582095336,0.0076217542953105994,0.0,0.0003444860698445,0.2372217198467027,0.1516169314903324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.612151746113767e-05,0.0381518322352834,0.0,0.0003014253111139,0.1824675324675323,0.0,0.0,0.0024544632476424,0.16798001980794613,0.0006028506222279,0.0,0.0,0.0,0.7714285714285706,0.0,0.0016793695904921,0.0,0.0,0.0,0.0,0.0,0.0,0.0019807949016061,0.0,0.0,0.0,0.0003875468285751,0.0,0.0,0.0055194805194805,0.0003014253111139,0.0,0.0022822202127199,0.0021530379365283,0.035998794298754605,0.0023683417301811,0.0446540068035988,0.0003444860698445,0.0,0.026697670412952297,0.0,0.031331168831168696,0.0577875382164232,0.0124397428993084,0.007621754295310369,0.0,0.0,0.0,0.0005597898634973,0.0,0.0,0.0,0,0,0,0,1
3-9,0.0,0.0,0.0,0.0034552097199014,0.0,0.0002265711291738,0.0,0.2726783539607446,0.0,0.0,0.0001132855645869,0.0,0.0,0.0,0.0,0.1124076014613835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000499591243528,0.0,0.0,0.0001982497380271,0.5652949672887868,0.0,0.0,0.0,0.0,0.2033790535016801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010478914724291,0.0,0.0003398566937607,0.0,0.007448525871590599,0.0,0.0,0.011810020108187599,0.0,0.08615678081569608,0.0234784332606417,0.7099645744390943,0.0015010337307766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0
4-1,0.0,0.0,0.0,0.0456728059694759,0.0,0.0,0.0,0.18523862124935012,0.0,0.0,0.025654320431028502,0.0,0.0,0.0001352600374219,0.001262427015938,0.0270294641448183,0.0,0.0,0.0,0.0005861268288284,0.0,0.0,0.0002479767352735,0.0,0.0021190739196103,0.0,0.0,0.0006325816774577,0.0,0.0,0.0004508667914064,0.6036430036745571,0.0001578033769922,0.0,0.0,0.0003156067539845,0.9924834412443246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006537568475393,0.0004057801122658,0.0844248066908623,0.0,0.0046890146306272995,0.0,0.0,0.010685542956333501,0.0,0.0038699114385651,0.0047115579701976,0.0030140656396515997,0.0019161838634774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
4-10,0.0,0.0012580414581844,0.0150393137955678,0.02255897069335098,0.0,0.0062902072909218,0.0,0.03113652609006296,0.0007719799857039463,0.0,0.0093781272337382,0.0065475339528233,0.0,0.00040028591851309995,0.0024874910650462,0.330207290922086,0.1398427448177266,0.0001321993566297,0.0,0.0,0.0,0.0,0.0,0.00020014295925654623,0.0077483917083625,0.0,0.0,0.0549067994535759,0.0,0.0001715511079342,0.0008291636883486999,0.23230879199427643,0.0006576125804145,0.0,0.0,0.0,0.9082536464989179,0.0,0.0025160829163687,0.0005718370264474,0.0,0.0,0.0,0.0,0.0,0.0006290207290922,0.0,0.0,0.0,0.0007147962830592194,0.0,0.0,0.0,0.0,0.0,0.0124374553252321,0.0022301644031448194,0.12151536812008173,0.0008005718370264195,0.0032022873481055,2.859185132237312e-05,0.0,0.01429592566118632,0.0,0.0309787159035823,0.0269335239456751,0.0057286387872908,0.0012580414581843,0.0,0.0,0.0,0.0050321658327376,0.0,0.0,0.0,0,0,0,0,0
4-11,0.0,0.0419881510057867,0.0234568751722232,0.0214246348856422,0.0,0.0101956461835215,0.0,0.13133783411407862,0.0003444475062,0.00055111600992,0.0028933590520803,0.0163957012951224,0.0,0.0,0.010264535684761,0.1638536786993656,0.0,0.0284720208756159,0.0,0.0,0.0,0.0,0.0,0.0,0.06096720859740873,0.0,0.0,0.1223543055958247,0.0,0.00048222650868,0.0,0.12034995866629715,0.00013777900248,0.0016533480297602,0.0,0.0,0.8415772687735564,0.0,0.006234499862220901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00027555800496,0.0,0.0,0.0,0.0,0.0,0.0008955635161201,0.010264535684761022,0.1975406448057283,0.0045122623312206,0.07143841278589091,0.00024111325434,0.00020666850372,0.0035133645632402996,0.00044778175806,0.0066106117715278,0.0834251860016533,0.0011580167365733056,0.0132267842380817,0.0,0.0,0.0,0.0013089005235600222,0.0,0.0,0.0,0,0,0,0,0
4-12,0.0,0.0,0.0,0.001146150571437841,0.0,0.0008514261387824,0.0,0.21072796934865753,0.0,0.0,0.0040279005796246,0.0,0.0,0.0,0.0007204375020466,0.005632511379637599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0100206307102858,0.0022595539836919,0.0,0.0,0.0035828199414514,0.0,0.0,0.0003929659102072,0.7198808003405615,0.0,0.0,0.0,0.0,0.8931707956481827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024560369387955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002619772734715,0.0,0.0,0.024298392114483723,0.0,0.0,0.0077283295674098005,0.0,0.10149866736575261,0.0,0.0017477170446104,0.0095949176408943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0
